2020-02-19 11:49:41 DEBUG logging:110 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2020-02-19 11:49:42 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2020-02-19 11:49:42 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2020-02-19 11:49:42 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2020-02-19 11:49:42 INFO  Version:46 - HHH000412: Hibernate Core {5.3.1.Final}
2020-02-19 11:49:42 INFO  Environment:213 - HHH000206: hibernate.properties not found
2020-02-19 11:49:43 DEBUG LocalXmlResourceResolver:57 - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
2020-02-19 11:49:43 DEBUG LocalXmlResourceResolver:85 - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
2020-02-19 11:49:43 DEBUG JaxbCfgProcessor:116 - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
2020-02-19 11:49:43 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2020-02-19 11:49:44 DEBUG RegionFactoryInitiator:118 - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2020-02-19 11:49:44 DEBUG RegionFactoryInitiator:49 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2020-02-19 11:49:44 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.0.3.Final}
2020-02-19 11:49:46 DEBUG PropertyBinder:175 - MetadataSourceProcessor property salary with lazy=false
2020-02-19 11:49:46 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.viva.Employee:salary]
2020-02-19 11:49:46 DEBUG SimpleValueBinder:411 - building SimpleValue for salary
2020-02-19 11:49:46 DEBUG PropertyBinder:266 - Building property salary
2020-02-19 11:49:46 DEBUG AnnotationBinder:549 - Binding entity from annotated class: com.viva.Address
2020-02-19 11:49:46 DEBUG Ejb3Column:213 - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2020-02-19 11:49:46 DEBUG EntityBinder:430 - Import with entity name Address
2020-02-19 11:49:46 DEBUG EntityBinder:873 - Bind entity com.viva.Address on table Address
2020-02-19 11:49:46 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Address), mappingColumn=id, insertable=true, updatable=true, unique=false}
2020-02-19 11:49:46 DEBUG PropertyBinder:175 - MetadataSourceProcessor property id with lazy=false
2020-02-19 11:49:46 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.viva.Address:id]
2020-02-19 11:49:46 DEBUG SimpleValueBinder:411 - building SimpleValue for id
2020-02-19 11:49:46 DEBUG PropertyBinder:266 - Building property id
2020-02-19 11:49:46 DEBUG BinderHelper:644 - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, , ...)
2020-02-19 11:49:46 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Address), mappingColumn=city, insertable=true, updatable=true, unique=false}
2020-02-19 11:49:46 DEBUG PropertyBinder:175 - MetadataSourceProcessor property city with lazy=false
2020-02-19 11:49:46 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.viva.Address:city]
2020-02-19 11:49:46 DEBUG SimpleValueBinder:411 - building SimpleValue for city
2020-02-19 11:49:46 DEBUG PropertyBinder:266 - Building property city
2020-02-19 11:49:46 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Address), mappingColumn=country, insertable=true, updatable=true, unique=false}
2020-02-19 11:49:46 DEBUG PropertyBinder:175 - MetadataSourceProcessor property country with lazy=false
2020-02-19 11:49:46 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.viva.Address:country]
2020-02-19 11:49:46 DEBUG SimpleValueBinder:411 - building SimpleValue for country
2020-02-19 11:49:46 DEBUG PropertyBinder:266 - Building property country
2020-02-19 11:49:46 DEBUG Ejb3Column:213 - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(Address), mappingColumn=houseNumber, insertable=true, updatable=true, unique=false}
2020-02-19 11:49:46 DEBUG PropertyBinder:175 - MetadataSourceProcessor property houseNumber with lazy=false
2020-02-19 11:49:46 DEBUG AbstractPropertyHolder:94 - Attempting to locate auto-apply AttributeConverter for property [com.viva.Address:houseNumber]
2020-02-19 11:49:46 DEBUG SimpleValueBinder:411 - building SimpleValue for houseNumber
2020-02-19 11:49:46 DEBUG PropertyBinder:266 - Building property houseNumber
2020-02-19 11:49:46 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for id
2020-02-19 11:49:46 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for department
2020-02-19 11:49:46 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for name
2020-02-19 11:49:46 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for salary
2020-02-19 11:49:46 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for id
2020-02-19 11:49:47 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for city
2020-02-19 11:49:47 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for country
2020-02-19 11:49:47 DEBUG SimpleValueBinder:456 - Starting fillSimpleValue for houseNumber
2020-02-19 11:49:47 DEBUG PrimaryKey:35 - Forcing column [id] to be non-null as it is part of the primary key for table [employee]
2020-02-19 11:49:47 DEBUG PrimaryKey:35 - Forcing column [id] to be non-null as it is part of the primary key for table [address]
2020-02-19 11:49:47 DEBUG CollectionSecondPass:51 - Second pass for collection: com.viva.Employee.addresses
2020-02-19 11:49:47 DEBUG CollectionBinder:1239 - Binding a OneToMany: com.viva.Employee.addresses through an association table
2020-02-19 11:49:47 DEBUG CollectionSecondPass:68 - Mapped collection key: Employee_id, element: addresses_id
2020-02-19 11:49:47 DEBUG InFlightMetadataCollectorImpl:1873 - Resolving reference to class: com.viva.Address
2020-02-19 11:49:47 DEBUG InFlightMetadataCollectorImpl:1873 - Resolving reference to class: com.viva.Employee
2020-02-19 11:49:47 DEBUG InFlightMetadataCollectorImpl:1873 - Resolving reference to class: com.viva.Address
2020-02-19 11:49:47 DEBUG InFlightMetadataCollectorImpl:1873 - Resolving reference to class: com.viva.Employee
2020-02-19 11:49:47 DEBUG SessionFactoryImpl:197 - Building session factory
2020-02-19 11:49:47 DEBUG Settings:70 - SessionFactory name : null
2020-02-19 11:49:47 DEBUG Settings:71 - Automatic flush during beforeCompletion(): enabled
2020-02-19 11:49:47 DEBUG Settings:72 - Automatic session close at end of transaction: disabled
2020-02-19 11:49:47 DEBUG Settings:74 - Statistics: disabled
2020-02-19 11:49:47 DEBUG Settings:76 - Deleted entity synthetic identifier rollback: disabled
2020-02-19 11:49:47 DEBUG Settings:77 - Default entity-mode: pojo
2020-02-19 11:49:47 DEBUG Settings:78 - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
2020-02-19 11:49:47 DEBUG Settings:79 - Allow initialization of lazy state outside session : disabled
2020-02-19 11:49:47 DEBUG Settings:81 - Using BatchFetchStyle : LEGACY
2020-02-19 11:49:47 DEBUG Settings:82 - Default batch fetch size: -1
2020-02-19 11:49:47 DEBUG Settings:83 - Maximum outer join fetch depth: 2
2020-02-19 11:49:47 DEBUG Settings:84 - Default null ordering: NONE
2020-02-19 11:49:47 DEBUG Settings:85 - Order SQL updates by primary key: disabled
2020-02-19 11:49:47 DEBUG Settings:86 - Order SQL inserts for batching: disabled
2020-02-19 11:49:47 DEBUG Settings:88 - multi-tenancy strategy : NONE
2020-02-19 11:49:47 DEBUG Settings:90 - JTA Track by Thread: enabled
2020-02-19 11:49:47 DEBUG Settings:92 - Query language substitutions: {}
2020-02-19 11:49:47 DEBUG Settings:93 - Named query checking : enabled
2020-02-19 11:49:47 DEBUG Settings:95 - Second-level cache: disabled
2020-02-19 11:49:47 DEBUG Settings:96 - Second-level query cache: disabled
2020-02-19 11:49:47 DEBUG Settings:97 - Second-level query cache factory: null
2020-02-19 11:49:47 DEBUG Settings:98 - Second-level cache region prefix: null
2020-02-19 11:49:47 DEBUG Settings:99 - Optimize second-level cache for minimal puts: disabled
2020-02-19 11:49:47 DEBUG Settings:100 - Structured second-level cache entries: disabled
2020-02-19 11:49:47 DEBUG Settings:101 - Second-level cache direct-reference entries: disabled
2020-02-19 11:49:47 DEBUG Settings:102 - Automatic eviction of collection cache: disabled
2020-02-19 11:49:47 DEBUG Settings:104 - JDBC batch size: 15
2020-02-19 11:49:47 DEBUG Settings:105 - JDBC batch updates for versioned data: enabled
2020-02-19 11:49:47 DEBUG Settings:106 - Scrollable result sets: enabled
2020-02-19 11:49:47 DEBUG Settings:107 - Wrap result sets: disabled
2020-02-19 11:49:47 DEBUG Settings:108 - JDBC3 getGeneratedKeys(): enabled
2020-02-19 11:49:47 DEBUG Settings:109 - JDBC result set fetch size: null
2020-02-19 11:49:47 DEBUG Settings:110 - Connection release mode: AFTER_TRANSACTION
2020-02-19 11:49:47 DEBUG Settings:111 - Generate SQL with comments: disabled
2020-02-19 11:49:47 DEBUG Settings:113 - JPA compliance - query : 
2020-02-19 11:49:47 DEBUG Settings:114 - JPA compliance - closed-handling : 
2020-02-19 11:49:47 DEBUG Settings:115 - JPA compliance - lists : 
2020-02-19 11:49:47 DEBUG Settings:116 - JPA compliance - transactions : 
2020-02-19 11:49:47 DEBUG SessionFactoryImpl:252 - Session factory constructed with filter configurations : {}
2020-02-19 11:49:47 DEBUG SessionFactoryImpl:253 - Instantiating session factory with properties: {gopherProxySet=false, hibernate.format_sql=true, awt.toolkit=sun.lwawt.macosx.LWCToolkit, file.encoding.pkg=sun.io, java.specification.version=1.8, sun.cpu.isalist=, sun.jnu.encoding=UTF-8, hibernate.dialect=org.hibernate.dialect.MySQL5Dialect, java.class.path=/Users/puneetvashisht/work/trainings/comviva/Hibernate/target/test-classes:/Users/puneetvashisht/work/trainings/comviva/Hibernate/target/classes:/Users/puneetvashisht/.p2/pool/plugins/org.junit_4.12.0.v201504281640/junit.jar:/Users/puneetvashisht/.p2/pool/plugins/org.hamcrest.core_1.3.0.v201303031735.jar:/Users/puneetvashisht/.m2/repository/org/hibernate/hibernate-core/5.3.1.Final/hibernate-core-5.3.1.Final.jar:/Users/puneetvashisht/.m2/repository/org/jboss/logging/jboss-logging/3.3.2.Final/jboss-logging-3.3.2.Final.jar:/Users/puneetvashisht/.m2/repository/javax/persistence/javax.persistence-api/2.2/javax.persistence-api-2.2.jar:/Users/puneetvashisht/.m2/repository/org/javassist/javassist/3.22.0-GA/javassist-3.22.0-GA.jar:/Users/puneetvashisht/.m2/repository/net/bytebuddy/byte-buddy/1.8.12/byte-buddy-1.8.12.jar:/Users/puneetvashisht/.m2/repository/antlr/antlr/2.7.7/antlr-2.7.7.jar:/Users/puneetvashisht/.m2/repository/org/jboss/spec/javax/transaction/jboss-transaction-api_1.2_spec/1.1.1.Final/jboss-transaction-api_1.2_spec-1.1.1.Final.jar:/Users/puneetvashisht/.m2/repository/org/jboss/jandex/2.0.3.Final/jandex-2.0.3.Final.jar:/Users/puneetvashisht/.m2/repository/com/fasterxml/classmate/1.3.4/classmate-1.3.4.jar:/Users/puneetvashisht/.m2/repository/dom4j/dom4j/1.6.1/dom4j-1.6.1.jar:/Users/puneetvashisht/.m2/repository/org/hibernate/common/hibernate-commons-annotations/5.0.3.Final/hibernate-commons-annotations-5.0.3.Final.jar:/Users/puneetvashisht/.m2/repository/mysql/mysql-connector-java/8.0.11/mysql-connector-java-8.0.11.jar:/Users/puneetvashisht/.m2/repository/com/google/protobuf/protobuf-java/2.6.0/protobuf-java-2.6.0.jar:/Users/puneetvashisht/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar:/Users/puneetvashisht/eclipse/jee-neon/Eclipse.app/Contents/Eclipse/configuration/org.eclipse.osgi/387/0/.cp/:/Users/puneetvashisht/eclipse/jee-neon/Eclipse.app/Contents/Eclipse/configuration/org.eclipse.osgi/386/0/.cp/, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, hbm2ddl.auto=update, java.vendor.url=http://java.oracle.com/, user.timezone=Asia/Kolkata, user.country.format=IN, os.name=Mac OS X, java.vm.specification.version=1.8, user.country=US, sun.java.launcher=SUN_STANDARD, sun.boot.library.path=/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/lib, sun.java.command=org.eclipse.jdt.internal.junit.runner.RemoteTestRunner -version 3 -port 54231 -testLoaderClass org.eclipse.jdt.internal.junit4.runner.JUnit4TestLoader -loaderpluginname org.eclipse.jdt.junit4.runtime -classNames com.viva.TestEmployeeRepo, http.nonProxyHosts=local|*.local|169.254/16|*.169.254/16, sun.cpu.endian=little, user.home=/Users/puneetvashisht, user.language=en, java.specification.vendor=Oracle Corporation, java.home=/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre, file.separator=/, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, java.awt.graphicsenv=sun.awt.CGraphicsEnvironment, sun.boot.class.path=/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/lib/resources.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/lib/rt.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/lib/sunrsasign.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/lib/jsse.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/lib/jce.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/lib/charsets.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/lib/jfr.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/classes, hibernate.hbm2ddl.auto=update, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, ftp.nonProxyHosts=local|*.local|169.254/16|*.169.254/16, java.runtime.version=1.8.0_101-b13, user.name=puneetvashisht, path.separator=:, hibernate.connection.username=****, os.version=10.15.1, java.endorsed.dirs=/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/lib/endorsed, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:mysql://localhost:3306/appdb, file.encoding=UTF-8, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.show_sql=true, hibernate.connection.driver_class=com.mysql.cj.jdbc.Driver, java.vendor.url.bug=http://bugreport.sun.com/bugreport/, java.io.tmpdir=/var/folders/pp/0stdpsvj1n16sc84yhk4v4l40000gn/T/, java.version=1.8.0_101, user.dir=/Users/puneetvashisht/work/trainings/comviva/Hibernate, os.arch=x86_64, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, java.awt.printerjob=sun.lwawt.macosx.CPrinterJob, sun.os.patch.level=unknown, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@62fe6067, java.library.path=/Users/puneetvashisht/Library/Java/Extensions:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java:., java.vm.info=mixed mode, java.vendor=Oracle Corporation, java.vm.version=25.101-b13, hibernate.bytecode.use_reflection_optimizer=false, java.ext.dirs=/Users/puneetvashisht/Library/Java/Extensions:/Library/Java/JavaVirtualMachines/jdk1.8.0_101.jdk/Contents/Home/jre/lib/ext:/Library/Java/Extensions:/Network/Library/Java/Extensions:/System/Library/Java/Extensions:/usr/lib/java, sun.io.unicode.encoding=UnicodeBig, java.class.version=52.0, socksNonProxyHosts=local|*.local|169.254/16|*.169.254/16}
2020-02-19 11:49:47 DEBUG JaccIntegrator:80 - Skipping JACC integration as it was not enabled
2020-02-19 11:49:47 DEBUG SessionFactoryImpl:292 - Instantiated session factory
2020-02-19 11:49:47 DEBUG TypeConfiguration$Scope:146 - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@9573584] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@2e54db99]
2020-02-19 11:49:47 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.viva.Address] is safe
2020-02-19 11:49:47 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.viva.Address
2020-02-19 11:49:47 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.viva.Address] is safe
2020-02-19 11:49:47 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.viva.Address
2020-02-19 11:49:48 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.viva.Employee] is safe
2020-02-19 11:49:48 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.viva.Employee
2020-02-19 11:49:48 DEBUG ClassLoaderAccessImpl:60 - Not known whether passed class name [com.viva.Employee] is safe
2020-02-19 11:49:48 DEBUG ClassLoaderAccessImpl:62 - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.viva.Employee
2020-02-19 11:49:48 DEBUG AbstractCollectionPersister:673 - Static SQL for collection: com.viva.Employee.addresses
2020-02-19 11:49:48 DEBUG AbstractCollectionPersister:675 -  Row insert: insert into Employee_Address (Employee_id, addresses_id) values (?, ?)
2020-02-19 11:49:48 DEBUG AbstractCollectionPersister:678 -  Row update: update Employee_Address set addresses_id=? where Employee_id=? and addresses_id=?
2020-02-19 11:49:48 DEBUG AbstractCollectionPersister:681 -  Row delete: delete from Employee_Address where Employee_id=? and addresses_id=?
2020-02-19 11:49:48 DEBUG AbstractCollectionPersister:684 -  One-shot delete: delete from Employee_Address where Employee_id=?
2020-02-19 11:49:48 DEBUG AbstractEntityPersister:3746 - Static SQL for entity: com.viva.Address
2020-02-19 11:49:48 DEBUG AbstractEntityPersister:3751 -  Version select: select id from Address where id =?
2020-02-19 11:49:48 DEBUG AbstractEntityPersister:3754 -  Snapshot select: select address_.id, address_.city as city2_0_, address_.country as country3_0_, address_.houseNumber as houseNum4_0_ from Address address_ where address_.id=?
2020-02-19 11:49:48 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Address (city, country, houseNumber, id) values (?, ?, ?, ?)
2020-02-19 11:49:48 DEBUG AbstractEntityPersister:394 -  Update 0: update Address set city=?, country=?, houseNumber=? where id=?
2020-02-19 11:49:48 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Address where id=?
2020-02-19 11:49:48 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4ad4936c]
2020-02-19 11:49:48 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : city
2020-02-19 11:49:48 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : country
2020-02-19 11:49:48 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : houseNumber
2020-02-19 11:49:49 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-02-19 11:49:49 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-02-19 11:49:49 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.viva.Address)
    - Returns
       - EntityReturnImpl(entity=com.viva.Address, querySpaceUid=<gen:0>, path=com.viva.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.viva.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

2020-02-19 11:49:49 DEBUG EntityLoader:137 - Static select for entity com.viva.Address [NONE]: select address0_.id as id1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.houseNumber as houseNum4_0_0_ from Address address0_ where address0_.id=?
2020-02-19 11:49:49 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@383f3558]
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : city
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : country
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : houseNumber
2020-02-19 11:49:49 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-02-19 11:49:49 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-02-19 11:49:49 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.viva.Address)
    - Returns
       - EntityReturnImpl(entity=com.viva.Address, querySpaceUid=<gen:0>, path=com.viva.Address)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.viva.Address)
          - SQL table alias mapping - address0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

2020-02-19 11:49:49 DEBUG EntityLoader:137 - Static select for entity com.viva.Address [READ]: select address0_.id as id1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.houseNumber as houseNum4_0_0_ from Address address0_ where address0_.id=?
2020-02-19 11:49:49 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity com.viva.Address: select address0_.id as id1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.houseNumber as houseNum4_0_0_ from Address address0_ where address0_.id=?
2020-02-19 11:49:49 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity com.viva.Address: select address0_.id as id1_0_0_, address0_.city as city2_0_0_, address0_.country as country3_0_0_, address0_.houseNumber as houseNum4_0_0_ from Address address0_ where address0_.id=?
2020-02-19 11:49:49 DEBUG AbstractEntityPersister:3746 - Static SQL for entity: com.viva.Employee
2020-02-19 11:49:49 DEBUG AbstractEntityPersister:3751 -  Version select: select id from Employee where id =?
2020-02-19 11:49:49 DEBUG AbstractEntityPersister:3754 -  Snapshot select: select employee_.id, employee_.EMP_DEPT as EMP_DEPT2_1_, employee_.name as name3_1_, employee_.salary as salary4_1_ from Employee employee_ where employee_.id=?
2020-02-19 11:49:49 DEBUG AbstractEntityPersister:394 -  Insert 0: insert into Employee (EMP_DEPT, name, salary, id) values (?, ?, ?, ?)
2020-02-19 11:49:49 DEBUG AbstractEntityPersister:394 -  Update 0: update Employee set EMP_DEPT=?, name=?, salary=? where id=?
2020-02-19 11:49:49 DEBUG AbstractEntityPersister:394 -  Delete 0: delete from Employee where id=?
2020-02-19 11:49:49 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@e93f3d5]
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : addresses
2020-02-19 11:49:49 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@19f040ba]
2020-02-19 11:49:49 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@3044e9c7]
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : department
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : name
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : salary
2020-02-19 11:49:49 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-02-19 11:49:49 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-02-19 11:49:49 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.viva.Employee)
    - Returns
       - EntityReturnImpl(entity=com.viva.Employee, querySpaceUid=<gen:0>, path=com.viva.Employee)
          - CollectionAttributeFetchImpl(collection=com.viva.Employee.addresses, querySpaceUid=<gen:1>, path=com.viva.Employee.addresses)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.viva.Address, querySpaceUid=<gen:2>, path=com.viva.Employee.addresses.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.viva.Employee)
          - SQL table alias mapping - employee0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}

2020-02-19 11:49:49 DEBUG EntityLoader:137 - Static select for entity com.viva.Employee [NONE]: select employee0_.id as id1_1_0_, employee0_.EMP_DEPT as EMP_DEPT2_1_0_, employee0_.name as name3_1_0_, employee0_.salary as salary4_1_0_ from Employee employee0_ where employee0_.id=?
2020-02-19 11:49:49 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4a183d02]
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : addresses
2020-02-19 11:49:49 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@213deac2]
2020-02-19 11:49:49 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@23eee4b8]
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : department
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : name
2020-02-19 11:49:49 DEBUG MetamodelGraphWalker:139 - Visiting attribute path : salary
2020-02-19 11:49:49 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-02-19 11:49:49 DEBUG LoadQueryJoinAndFetchProcessor:102 - processing queryspace <gen:0>
2020-02-19 11:49:49 DEBUG LoadPlanTreePrinter:55 - LoadPlan(entity=com.viva.Employee)
    - Returns
       - EntityReturnImpl(entity=com.viva.Employee, querySpaceUid=<gen:0>, path=com.viva.Employee)
          - CollectionAttributeFetchImpl(collection=com.viva.Employee.addresses, querySpaceUid=<gen:1>, path=com.viva.Employee.addresses)
             - (collection element) CollectionFetchableElementEntityGraph(entity=com.viva.Address, querySpaceUid=<gen:2>, path=com.viva.Employee.addresses.<elements>)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=com.viva.Employee)
          - SQL table alias mapping - employee0_
          - alias suffix - 0_
          - suffixed key columns - {id1_1_0_}

2020-02-19 11:49:49 DEBUG EntityLoader:137 - Static select for entity com.viva.Employee [READ]: select employee0_.id as id1_1_0_, employee0_.EMP_DEPT as EMP_DEPT2_1_0_, employee0_.name as name3_1_0_, employee0_.salary as salary4_1_0_ from Employee employee0_ where employee0_.id=?
